location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Amgalan,Ulaanbaatar,MN,2015-09-20T08:30:00.000Z,2015-09-20T17:30:00+09:00,pm10,179,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T08:30:00.000Z,2015-09-20T17:30:00+09:00,so2,17,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T08:30:00.000Z,2015-09-20T17:30:00+09:00,pm10,86,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T08:30:00.000Z,2015-09-20T17:30:00+09:00,o3,32,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T08:30:00.000Z,2015-09-20T17:30:00+09:00,co,256,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T08:30:00.000Z,2015-09-20T17:30:00+09:00,o3,15,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T08:30:00.000Z,2015-09-20T17:30:00+09:00,so2,3,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T08:30:00.000Z,2015-09-20T17:30:00+09:00,no2,85,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,pm10,49,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,pm25,25,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,pm10,111,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,pm10,82,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,so2,20,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,pm10,64,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,co,454,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,no2,82,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,so2,16,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,so2,2,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,co,900,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,co,267,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,pm25,20,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,o3,13,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T08:45:00.000Z,2015-09-20T17:45:00+09:00,no2,65,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Beijing US Embassy,Beijing,CN,2015-09-20T09:00:00.000Z,2015-09-20T17:00:00+08:00,pm25,75,µg/m³,39.95,116.47,
Nisekh,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm25,12,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm10,69,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,no2,7,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm25,34,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,so2,3,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,co,252,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,no2,4,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm25,17,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,o3,23,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,co,204,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,so2,6,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm25,43,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,so2,15,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,o3,70,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,so2,91,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm10,50,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,co,295,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm10,176,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,co,834,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,co,281,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm10,195,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,so2,6,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm25,24,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,no2,64,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,o3,30,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,no2,12,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,o3,12,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,so2,3,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm10,83,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,co,676,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm25,18,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,o3,74,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm10,111,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm10,76,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,no2,75,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,co,428,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,pm10,64,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,so2,17,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:00:00.000Z,2015-09-20T18:00:00+09:00,no2,81,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,no2,71,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,no2,77,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,pm25,17,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,so2,6,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,pm10,53,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,pm10,69,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,so2,11,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,o3,2,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,so2,2,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,pm10,97,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,co,700,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,co,750,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,pm10,60,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T09:15:00.000Z,2015-09-20T18:15:00+09:00,pm25,10,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Shanghai,Shanghai,CN,2015-09-20T12:00:00.000Z,2015-09-20T20:00:00+08:00,pm25,46,µg/m³,31.21,121.44,
London Teddington Bushy Park,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm25,10,µg/m³,51.425286,-0.345606,
Camden Kerbside,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm25,21,µg/m³,51.54421,-0.175269,
London Bloomsbury,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,no2,26,µg/m³,51.52229,-0.125889,
London Marylebone Road,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm10,25,µg/m³,51.52253,-0.154611,
London Bloomsbury,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm25,16,µg/m³,51.52229,-0.125889,
London Haringey Priory Park South,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,no2,16,µg/m³,51.584128,-0.125254,
London N. Kensington,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm10,24,µg/m³,51.52105,-0.213492,
Ealing Horn Lane,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm10,35,µg/m³,51.51895,-0.265617,
London Haringey Priory Park South,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,o3,43,µg/m³,51.584128,-0.125254,
London N. Kensington,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,o3,48,µg/m³,51.52105,-0.213492,
Southwark A2 Old Kent Road,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm10,28,µg/m³,51.480499,-0.05955,
London Bloomsbury,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm10,24,µg/m³,51.52229,-0.125889,
London Hillingdon,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,no2,48,µg/m³,51.49633,-0.460861,
London Teddington,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,no2,3,µg/m³,51.42099,-0.339647,
Camden Kerbside,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm10,25,µg/m³,51.54421,-0.175269,
London Eltham,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm25,17,µg/m³,51.45258,0.070766,
London N. Kensington,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,no2,11,µg/m³,51.52105,-0.213492,
London Bexley,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm25,20,µg/m³,51.46603,0.184806,
London Harrow Stanmore,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm25,18,µg/m³,51.617333,-0.298777,
London Teddington,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,o3,53,µg/m³,51.42099,-0.339647,
Haringey Roadside,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,pm25,32,µg/m³,51.5993,-0.068218,
London Eltham,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,no2,9,µg/m³,51.45258,0.070766,
London Marylebone Road,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,o3,12,µg/m³,51.52253,-0.154611,
Camden Kerbside,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,no2,36,µg/m³,51.54421,-0.175269,
London Eltham,London,GB,2015-09-20T14:00:00.000Z,2015-09-20T15:00:00+01:00,o3,51,µg/m³,51.45258,0.070766,
