id	NY AGI of All Returns	Taxable Income of All Returns	Cluster
11919	240538.00	132605.00	1
11920	93319.00	65369.00	5
11921	20765.00	15838.00	5
11922	151132.66	118347.78	5
11923	781417.00	719147.00	4
11924	30894.00	24310.00	5
11925	9139.00	5355.00	5
11926	15784.00	12030.00	5
11927	781206.00	561287.00	4
11928	2583009.00	2186448.00	3
11929	83034.00	28655.00	5
11931	25709.00	13862.00	5
11933	296743.00	252072.00	1
11934	134988.00	89319.00	5
11935	115147.00	93844.00	5
11936	20408.00	14179.00	5
11937	1894068.00	1687016.00	2
11938	24011.00	4004.00	5
11939	3554067.00	2529408.00	3
11940	897381.00	777739.00	4
11941	5732.00	2886.00	5
11942	1591.00	934.00	5
11943	45914.21	23068.94	5
11944	15694.94	4238.69	5
11946	2307453.00	643688.00	2
11947	40047.00	31153.00	5
11948	18897.00	14950.00	5
11949	2532.00	705.00	5
11950	42268.00	39386.00	5
11951	3525484.00	2872179.00	3
11952	48885.00	36501.00	5
11953	26359.00	25147.00	5
11954	630475.00	575504.00	1
11955	5395.00	3450.00	5
11956	305558.00	229924.00	1
11957	298653.00	248398.00	1
11958	1660053.12	1270876.00	2
11959	411816.00	300133.00	1
11960	52338.00	34969.00	5
11961	118104.00	94841.00	5
11962	246.00	17.00	5
11963	4033.00	698.00	5
11964	191250.00	177456.00	1
11965	780744.00	564646.00	4
11966	1319560.00	1031815.00	4
11967	62422.00	50691.00	5
11968	36529.00	32760.00	5
11969	278453.00	209258.00	1
11970	102115.00	32493.00	5
11971	1699686.50	1306291.75	2
11972	1358.99	323.62	5
11973	92297.00	60455.00	5
11974	8411.00	6055.00	5
11975	102047.00	66467.00	5
11977	94016.00	71902.00	5
11978	8894.00	546.00	5
11979	35267.00	6085.00	5
11980	6990.00	353.00	5
11981	2477860.50	2407926.25	3
11982	35036.00	4762.00	5
11983	7108.00	5872.00	5
11984	131144.00	107498.00	5
11985	78086.00	63165.00	5
11986	107811.00	74367.00	5
11987	875527.00	732462.56	4
11988	744.00	273.00	5
11989	1522593.50	1485596.50	2
11990	129608.00	91653.00	5
11991	18806.00	12853.00	5
11992	3260.00	2443.00	5
11993	63022.00	44861.00	5
11995	-8419.26	1366.42	5
11996	67839.00	23230.00	5
11999	34383.00	2194.00	5
12000	103.00	10.00	5
12001	363734.00	293944.00	1
12002	258573.00	88370.00	1
12003	342411.00	274220.00	1
12004	233349.00	168890.00	1
12005	3298.00	779.00	5
12006	281.00	28.00	5
12007	135507.00	116907.00	5
12008	133795.00	93262.00	5
12010	259999.00	189246.00	1
12011	9193.00	6150.00	5
12012	34872.00	30974.00	5
12013	32686.00	26886.00	5
12014	93835.00	66742.00	5
12015	286.00	69.00	5
12016	52543.00	17444.00	5
12017	36942.00	26866.00	5
12019	13786.00	808.00	5
12020	79706.00	50924.00	5
12021	4083.00	2334.00	5
12022	360809.00	291227.00	1
12023	11553.00	8111.00	5
12024	194027.00	151496.00	1
12025	196517.00	158132.00	1
12026	94310.00	65269.00	5
12027	20253.00	5261.00	5
12028	348340.00	321826.00	1
12029	549912.00	456535.00	1
12030	706.68	431.51	5
12031	1158924.00	943047.00	4
12032	1098471.00	792312.00	4
12033	1253.00	99.00	5
12034	61655.00	58483.00	5
12036	46969.00	14816.00	5
12037	101323.00	65639.00	5
12038	89248.00	46368.00	5
12039	12629.00	9422.00	5
12040	239235.00	39984.00	1
12041	71237.00	56077.00	5
12042	1309.66	742.18	5
12043	86757.00	62231.00	5
12044	235972.03	201530.69	1
12045	9331.00	8423.00	5
12046	65271.00	47956.00	5
12047	851705.00	671116.00	4
12048	2669276.00	1959776.00	2
12049	41780.00	14043.00	5
12050	410039.00	336601.00	1
12051	13147.00	2211.00	5
12052	27253.00	22783.00	5
12053	90332.00	29725.00	5
12054	2350.00	1064.00	5
12055	99185.00	34952.00	5
12056	51708.00	44051.00	5
12057	35109.00	26883.00	5
12058	22229.00	4110.00	5
12060	151813.00	116223.00	5
12062	9077.00	6525.00	5
12063	647941.00	523721.00	1
12064	91638.00	66948.00	5
12065	9670.00	6204.00	5
12066	26753.00	20804.00	5
12067	208406.00	152492.00	1
12068	61494.00	40501.00	5
12069	104633.00	31777.00	5
12070	275324.22	155871.56	1
12071	102127.00	67100.00	5
12072	235506.00	74931.00	1
12073	415868.00	220973.00	1
12074	145387.00	108236.00	5
12075	343144.00	272327.00	1
12076	408251.00	289705.00	1
12077	49709.00	33668.00	5
12078	874400.00	704398.00	4
12079	815248.00	569832.00	4
12080	1264009.25	738877.31	4
12081	24648.00	14366.00	5
12082	10548.00	3563.00	5
12084	1778982.00	1353486.00	2
12085	1401639.00	1096293.00	4
12086	1534122.00	1098503.00	4
12087	171340.00	145773.00	1
12088	23702.00	3393.00	5
12089	6119.00	3157.00	5
12090	95792.21	71137.40	5
12091	4115.00	2814.00	5
12092	4332.00	3012.00	5
12093	192530.00	153218.00	1
12094	1227027.38	913970.56	4
12095	95633.00	74658.00	5
12096	35620.00	29975.00	5
12097	3009.00	2154.00	5
12098	1262542.00	935339.00	4
12099	890662.00	744959.00	4
12100	54977.21	35802.05	5
12101	33020.00	4785.00	5
12103	372949.00	71694.00	1
12104	36755.00	4157.00	5
12105	8822.93	1222.12	5
12106	65750.00	22615.00	5
12107	879585.00	618112.00	4
12108	1418933.00	1125119.00	4
12109	84774.00	48456.00	5
12110	4441.00	3027.00	5
12112	1208931.00	880430.00	4
12113	2123.00	603.00	5
12114	3062.00	1429.00	5
12116	402814.00	309866.00	1
12117	2685412.00	2003958.00	3
12118	-13576.57	442.70	5
12119	38354.00	29497.00	5
12120	2054.00	1583.00	5
12121	72427.00	59826.00	5
12122	-4979.29	1.86	5
12123	1858.00	235.00	5
12124	20209.00	17634.00	5
12125	237895.00	219160.00	1
12126	25559.00	1566.00	5
12127	96307.00	83052.00	5
12128	94182.00	70071.00	5
12129	183488.00	134061.00	1
12130	44441.82	7156.05	5
12131	169983.28	126898.00	5
12132	48920.00	12052.00	5
12133	239121.00	5836.00	5
12134	247226.00	44724.00	1
12135	93361.00	62197.00	5
12136	263449.00	177652.00	1
12137	226354.05	171199.94	1
12138	920404.00	635312.00	4
12139	72934.00	69324.00	5
12140	91051.00	63312.00	5
12141	5507.00	3934.00	5
12142	200020.00	169905.00	1
12143	1085465.00	785708.00	4
12144	1352936.00	1018875.00	4
12145	5838.00	3742.00	5
12146	31533.00	1497.00	5
12148	26825.00	22855.00	5
12149	28340.00	3017.00	5
12150	115721.00	97452.00	5
12151	275296.00	162592.00	1
12152	3173676.00	2920293.00	3
12153	123758.00	94461.00	5
12154	9157.00	8444.00	5
12155	193308.47	153400.23	1
12156	158039.00	99534.00	5
12157	35491.00	29610.00	5
12158	70738.00	64459.00	5
12160	4666.00	3736.00	5
12161	136002.00	103968.00	5
12162	5765.13	3602.58	5
12163	42716.00	37050.00	5
12164	331322.53	275743.88	1
12165	7351.00	5814.00	5
12166	100648.00	77519.00	5
12167	14284.00	977.00	5
12169	79524.00	63342.00	5
12170	278.00	33.00	5
12171	843524.62	74180.75	1
12172	2568582.00	1782738.00	2
12173	450091.00	388805.00	1
12174	175852.00	135676.00	1
12175	151917.00	108272.00	5
12176	262.00	37.00	5
12177	290889.00	273592.00	1
12178	276712.00	155415.00	1
12179	245509.59	224871.08	1
12180	300288.00	239509.00	1
12181	1465051.00	1120355.00	4
12182	28030.00	9364.00	5
12183	11900.00	10641.00	5
12184	406557.00	69192.00	1
12185	65705.00	60030.00	5
12186	356899.00	64941.00	1
12187	65671.00	47618.00	5
12188	1022591.00	889447.00	4
12189	234004.00	6881.00	5
12190	1632463.12	1221400.00	2
12192	56401.00	42389.00	5
12193	94740.00	67633.00	5
12194	1975.00	1438.00	5
12195	9298.00	7196.00	5
12196	3790.00	2787.00	5
12197	89310.00	81062.00	5
12198	511179.00	274659.00	1
12199	9784.00	8458.00	5
12200	28691.00	21952.00	5
12201	93932.00	61753.00	5
12202	84814.00	43503.00	5
12203	74424.00	25304.00	5
12204	2161492.00	1516394.00	2
12205	1268.00	169.00	5
12206	39396.00	36553.00	5
12207	93471.00	15549.00	5
12208	13588.00	9736.00	5
12209	9029.00	4828.00	5
12210	603210.00	567037.00	1
12211	48428.00	46614.00	5
12212	535749.00	427431.00	1
12213	1348028.00	1263656.00	4
12214	66702.00	62849.00	5
12215	61990.00	29008.00	5
12216	-13762.10	145.84	5
12217	834637.00	749367.00	4
12218	3290.00	2086.00	5
12219	26765.00	26108.00	5
12220	12307.00	9177.00	5
12221	43293.00	18711.00	5
12223	467605.00	366212.00	1
12224	454229.00	390225.00	1
12226	2307893.00	1765681.00	2
12228	89762.00	47180.00	5
12229	563354.00	377926.00	1
12230	9294.00	7242.00	5
12231	221481.00	128767.00	1
12232	107664.00	61400.00	5
12234	32482.00	26643.00	5
12236	80762.00	61771.00	5
12237	10938.00	1182.00	5
12238	13080.00	648.00	5
12239	123758.00	65347.00	5
12240	2008.00	635.00	5
12242	10358.00	7879.00	5
12243	838424.00	790518.00	4
12244	145076.00	100132.00	5
12245	2133786.25	1718760.25	2
12246	129109.00	98479.00	5
12247	168977.00	12127.00	5
12248	109713.00	60443.00	5
12249	19305.00	3052.00	5
12251	153267.00	96283.00	5
12252	1215152.00	988735.00	4
12253	97620.00	33571.00	5
12254	1822929.00	1519147.00	2
12255	84988.00	47345.00	5
12256	54983.00	8037.00	5
12257	15840.00	12655.00	5
12258	22632.00	3562.00	5
12260	975416.00	706436.00	4
12261	289886.00	249081.00	1
12262	737309.00	613445.00	4
12263	622675.00	392693.00	1
12264	92349.00	83731.00	5
12265	254344.00	190862.00	1
12266	63202.78	41746.65	5
12267	39447.00	13996.00	5
12268	670004.00	490295.00	1
12269	86980.00	31683.00	5
12270	3281937.00	2556804.00	3
12271	1498.00	878.00	5
12272	320002.00	226411.00	1
12273	397858.00	351502.00	1
12274	4267.00	2516.00	5
12275	1316493.00	981093.00	4
12276	181336.00	136227.00	1
12278	2796.00	1694.00	5
12279	515051.00	24884.00	1
12280	931228.00	668843.00	4
12281	26042.00	21905.00	5
12282	822.00	70.00	5
12283	943.00	706.00	5
12284	2375.00	1671.00	5
12285	1658058.00	1261384.00	2
12286	106251.00	92213.00	5
12287	3779867.00	2448845.00	3
12288	72355.00	51165.00	5
12289	76546.56	31155.63	5
12290	30998.00	27017.00	5
12291	227215.00	158874.00	1
12293	10183.00	683.00	5
12294	1816.00	655.00	5
12295	93308.00	48514.00	5
12296	224163.36	219795.64	1
12298	2911.00	133.00	5
12299	48824.00	31485.00	5
12300	600774.00	575475.00	1
12301	30657.00	4371.00	5
12302	28759.00	4656.00	5
12303	294711.00	286100.00	1
12304	15779.00	15399.00	5
12305	2493.00	1940.00	5
12306	2618.00	1823.00	5
12307	134.00	17.00	5
12308	71339.00	9803.00	5
12309	1436826.00	1107169.00	4
12310	83051.00	29512.00	5
12312	590917.00	467886.00	1
12313	13180.00	8476.00	5
12314	2446.00	1731.00	5
12315	21446.00	1294.00	5
12316	175883.00	161149.00	1
12317	65177.00	55070.00	5
12318	1222119.00	1036908.00	4
12319	851268.69	786659.12	4
12320	4276.00	3056.00	5
12321	142545.00	106090.00	5
12322	240537.00	205162.00	1
12323	162289.00	3815.00	5
12324	38318.00	20868.00	5
12325	50309.00	34665.00	5
12326	20771.00	1166.00	5
12327	517406.00	440388.00	1
12328	275108.00	100892.00	1
12329	1286780.00	927217.00	4
12330	79590.00	11559.00	5
12331	2793660.00	2061944.00	3
12334	24532.67	16945.00	5
12335	273156.00	205350.00	1
12336	4488.00	2846.00	5
12337	466580.00	245408.00	1
12338	10256.00	9140.00	5
12339	255730.00	88846.00	1
12340	166028.00	128248.00	5
12341	4126.00	2707.00	5
12342	69935.00	51904.00	5
12343	1833947.38	1411537.38	2
12344	12704.17	6157.12	5
12345	2099918.00	1151011.00	2
12346	2244721.00	2092103.00	2
12347	240515.62	164434.00	1
12348	220170.00	172361.00	1
12349	9517.00	7274.00	5
12350	7905.00	5882.00	5
12351	119414.34	90646.02	5
12352	3171.00	1595.00	5
12353	108905.00	58436.00	5
12354	33598.00	26068.00	5
12355	467623.00	441415.00	1
12356	67744.00	42678.00	5
12357	262531.00	190977.00	1
12358	36010.00	24582.00	5
12359	35058.00	2071.00	5
12360	116383.00	98569.00	5
12361	41069.00	28696.00	5
12362	8986.00	547.00	5
12363	109973.00	81870.00	5
12364	1482065.00	1056028.00	4
12366	63501.00	20229.00	5
12368	110637.00	59094.00	5
12370	2704655.00	2093647.00	3
12371	146012.00	97003.00	5
12373	179846.00	145997.00	1
12374	8041.00	7488.00	5
12375	1744.00	964.00	5
12376	35712.00	26737.00	5
12377	752.18	364.39	5
12378	81338.00	45442.00	5
12379	37264.00	22265.00	5
12380	15439.00	13561.00	5
12381	1040953.00	756871.00	4
12382	4873.00	1754.00	5
12383	173642.00	163810.00	1
12384	4199.00	2488.00	5
12385	150335.00	49099.00	5
12387	4951.00	3782.00	5
12388	2215.00	622.00	5
12389	75805.00	52759.00	5
12390	2784848.00	2157100.00	3
12391	62898.00	53786.00	5
12392	2258198.00	1729813.00	2
12393	3432156.00	2390471.00	3
12394	103116.00	71783.00	5
12395	314714.00	215611.00	1
12396	77564.24	74105.32	5
12397	13141.00	8088.00	5
12398	170498.00	143743.00	1
12399	965445.81	783209.06	4
12400	1994825.00	1467303.00	2
12401	85100.00	48235.00	5
12402	2688.00	830.00	5
12403	4213.00	1909.00	5
12404	10127.59	9142.77	5
12405	9341.00	6100.00	5
12407	8649.00	7765.00	5
12408	87143.00	57595.00	5
12409	1071.00	414.00	5
12410	89995.00	49282.00	5
12413	94649.00	66285.00	5
12414	168717.00	130575.00	5
12415	929556.00	346598.00	4
12416	90669.00	64743.00	5
12417	11409.00	9003.00	5
12419	6058.00	992.00	5
12421	90721.00	50154.00	5
12422	442607.00	377697.00	1
12423	82167.00	54675.00	5
12424	252137.00	76759.00	1
12425	3331976.00	3110876.00	3
12426	244530.00	208393.00	1
12427	44369.00	30387.00	5
12428	656434.00	531049.00	1
12429	33114.00	11259.00	5
12430	867609.00	626388.00	4
12431	39977.00	25870.00	5
12432	1071405.62	890942.12	4
12433	339485.00	227324.00	1
12435	13870.86	9328.30	5
12436	2328.00	1077.00	5
12437	1473183.00	751752.00	4
12438	37855.00	20244.00	5
12439	1159898.00	811537.00	4
12440	-83.74	2.07	5
12441	686.00	134.00	5
12442	3254752.00	1743210.00	3
12444	61279.00	12481.00	5
12445	8019.00	462.00	5
12446	119431.00	101770.00	5
12447	587067.00	408524.00	1
12448	9770.00	5605.00	5
12449	23000.00	20674.00	5
12450	74960.00	52001.00	5
12451	33721.00	2266.00	5
12452	2765.00	1765.00	5
12453	11110.00	757.00	5
12454	280182.00	254889.00	1
12455	41534.00	38513.00	5
12456	4893.38	2452.30	5
12458	333786.00	258567.00	1
12459	335.00	43.00	5
12460	270020.00	230435.00	1
12461	7759.75	3272.56	5
12462	4670.00	1861.00	5
12464	341587.00	263869.00	1
12465	536408.00	386139.00	1
12466	11776.00	6612.00	5
12467	2721.00	1430.00	5
12468	55705.00	8684.00	5
12469	99778.00	70118.00	5
12470	936698.00	721630.00	4
12471	8715.00	7912.00	5
12472	759517.00	275227.00	1
12474	28983.00	21400.00	5
12475	82311.00	45171.00	5
12476	4142.00	3164.00	5
12477	97860.00	55155.00	5
12478	38368.00	13021.00	5
12479	1994202.00	1453133.00	2
12480	1538647.00	1448947.00	2
12481	4019.00	3319.00	5
12482	4092.00	581.00	5
12484	163232.00	147920.00	1
12485	3039.00	876.00	5
12486	9728.00	6501.00	5
12487	15138.00	8944.00	5
12488	10405.00	509.00	5
12489	1078818.00	952835.00	4
12490	826338.00	549768.00	4
12491	2178946.00	1791349.00	2
12492	61639.00	58147.00	5
12493	618835.00	547096.00	1
12494	69400.00	56896.00	5
12495	562150.00	399543.00	1
12496	1385336.00	1324425.00	4
12497	113546.00	81043.00	5
12498	1239604.00	878548.00	4
12499	9761.00	4398.00	5
12500	157366.00	4643.00	5
12501	5674.00	318.00	5
12502	2197977.00	1727649.00	2
12503	37048.00	23399.00	5
12504	1028570.00	543838.00	4
12505	29290.00	3571.00	5
12506	52554.00	40004.00	5
12507	121159.00	85847.00	5
12508	2485291.00	1946901.00	2
12509	1022078.00	809506.00	4
12510	51399.04	50171.97	5
12512	27535.39	19903.55	5
12513	342264.00	320331.00	1
12514	466239.00	440396.00	1
12515	249330.97	184296.69	1
12516	1522998.00	786400.00	4
12517	2319.00	1129.00	5
12518	5904.00	3550.00	5
12519	78126.00	28826.00	5
12520	4595.00	2181.00	5
12521	24420.00	3471.00	5
12522	89395.00	65147.00	5
12523	118440.00	2542.00	5
12524	74529.00	29432.00	5
12525	55725.99	39895.05	5
12526	229.00	20.00	5
12527	436.00	156.00	5
12528	188.00	23.00	5
12529	214262.00	153122.00	1
12530	154731.00	83734.00	5
12531	70317.00	38696.00	5
12533	903.00	121.00	5
12534	33581.00	6006.00	5
12535	153289.00	101285.00	5
12536	68580.00	44836.00	5
12537	35888.00	18577.00	5
12538	1251769.00	729515.00	4
12539	135572.00	93709.00	5
12540	1108687.00	943987.00	4
12542	64242.00	4145.00	5
12543	81.47	28.07	5
12544	6054.00	828.00	5
12545	144904.27	108790.36	5
12546	13014.00	8810.00	5
12548	64562.00	22647.00	5
12549	7853.00	5903.00	5
12550	8643.00	6134.00	5
12551	500.00	78.00	5
12552	89671.00	63044.00	5
12553	586841.00	398851.00	1
12554	57722.00	43082.00	5
12555	341717.00	291788.00	1
12556	80861.00	69170.00	5
12557	73930.00	40504.00	5
12558	17393.00	16340.00	5
12559	4535.00	2430.00	5
12560	70751.00	23748.00	5
12561	2626767.00	2219966.00	3
12562	97796.00	53935.00	5
12563	1972783.00	1758489.00	2
12564	21766.18	19505.31	5
12565	1597294.00	511052.00	4
12566	4707.00	3065.00	5
12568	470948.00	255991.00	1
12569	4077.00	1659.00	5
12570	421551.00	293686.00	1
12572	92858.00	64743.00	5
12573	220718.00	127159.00	1
12574	972760.00	827149.00	4
12575	40791.00	13458.00	5
12576	44536.00	41739.00	5
12577	98081.00	79352.00	5
12578	135792.00	87394.00	5
12579	45558.00	37043.00	5
12580	1051654.00	775905.00	4
12581	185602.00	147254.00	1
12582	2603199.00	2089510.00	2
12583	13534.00	10475.00	5
12584	314994.00	266337.00	1
12585	523310.00	447167.00	1
12586	6136.00	3127.00	5
12587	382725.00	248144.00	1
12588	1575.00	518.00	5
12589	9014.00	1234.00	5
12590	163578.00	139440.00	5
12591	32568.00	29188.00	5
12592	5621.00	3628.00	5
12593	1730406.00	1440688.00	2
12594	1514.00	565.00	5
12595	114234.00	63075.00	5
12596	279838.00	98309.00	1
12597	50400.00	17446.00	5
12598	147132.00	141196.00	5
12599	1435.00	398.00	5
12600	138276.00	110098.00	5
12601	59542.00	44490.00	5
12602	72515.00	39812.00	5
12603	8384.00	1145.00	5
12604	98019.00	74942.00	5
12605	2447.00	411.00	5
12606	3318.00	1986.00	5
12607	3362.00	2018.00	5
12608	2694.00	1407.00	5
12609	98766.00	34584.00	5
12610	77089.00	56684.00	5
12611	52400.00	17747.00	5
12612	102007.00	56505.00	5
12613	497.00	292.00	5
12614	93497.00	73445.00	5
12615	86266.00	56233.00	5
12616	781636.00	291257.00	1
12617	10397.00	9231.00	5
12618	3191136.00	2460610.00	3
12619	2941045.00	2125476.00	3
12620	111656.00	59851.00	5
12621	229.00	240.00	5
12622	2704.00	1060.00	5
12623	1871.00	869.00	5
12625	1059.33	402.57	5
12626	104243.00	63009.00	5
12627	11282.00	6986.00	5
12628	2010849.00	1324172.00	2
12629	9216.70	6898.69	5
12630	64951.00	45216.00	5
12631	150046.00	49876.00	5
12632	106142.00	104212.00	5
12633	5312.00	1673.00	5
12634	37627.00	34290.00	5
12635	44218.43	42840.56	5
12636	21155.00	1321.00	5
12637	14967.00	1885.00	5
12638	497479.00	283428.00	1
12639	1399488.00	1119138.00	4
12640	11036.00	677.00	5
12641	1834331.00	1537335.00	2
12642	395734.00	324079.00	1
12643	2239486.00	2018542.00	2
12644	1479024.00	1061515.00	4
12645	52129.00	36465.00	5
12647	1363287.00	484231.00	4
12648	111568.00	81478.00	5
12649	21761.00	18615.00	5
12650	1344536.00	1270310.00	4
12651	116862.00	94506.00	5
12652	73646.00	60703.00	5
12653	61930.00	41183.00	5
12654	2404.00	326.00	5
12655	107821.00	87500.00	5
12656	150258.00	49713.00	5
12657	1818.00	1225.00	5
12658	186052.00	150690.00	1
12659	228089.00	222553.00	1
12660	120423.00	103484.00	5
12661	39837.00	38835.00	5
12662	118910.00	99091.00	5
12663	77298.00	15003.00	5
12664	36484.00	28275.00	5
12665	34021.00	24500.00	5
12666	90040.00	63589.00	5
12667	20275.00	14206.00	5
12668	30865.00	4242.00	5
12669	99015.00	55312.00	5
12671	35744.00	27754.00	5
12672	367229.00	244270.00	1
12673	109858.00	61043.00	5
12674	39759.00	31080.00	5
12675	12900.00	10155.00	5
12676	167252.14	142148.67	1
12677	69676.00	39418.00	5
12678	8877.00	1331.00	5
12679	35885.00	22888.00	5
12680	297417.00	253181.00	1
12681	164104.00	92489.00	5
12682	3846.00	1313.00	5
12683	82396.00	58326.00	5
12685	750040.00	70707.00	1
12686	799856.00	694581.00	4
12687	80701.00	66566.00	5
12688	5127.00	281.00	5
12690	20560.00	14660.00	5
12691	28675.00	20456.00	5
12692	17478.48	10873.15	5
12693	1566598.00	1383639.00	2
12694	2096407.00	1490299.00	2
12695	242632.00	235455.00	1
12696	141548.62	120884.95	5
12697	1826358.00	1345819.00	2
12698	183372.00	168621.00	1
12699	230924.00	180735.00	1
12700	11345.99	9686.95	5
12701	3117.00	1799.00	5
12702	56095.00	48581.00	5
12703	68125.00	50537.00	5
12704	4381.00	3327.00	5
12705	304620.00	214429.00	1
12706	113615.00	37146.00	5
12707	582396.00	27374.00	1
12708	57489.00	20270.00	5
12709	21933.00	16394.00	5
12710	371570.00	272622.00	1
12711	21247.00	19236.00	5
12712	103841.00	6459.00	5
12713	19737.00	11549.00	5
12714	736823.00	262477.00	1
12715	942.00	82.00	5
12716	320173.00	257105.00	1
12717	191889.00	177051.00	1
12718	3847.00	2801.00	5
12719	390556.00	272006.00	1
12720	17140.00	10796.00	5
12721	3493920.00	3012138.00	3
12722	15909.00	2614.00	5
12723	670038.00	469318.00	1
12724	3129438.50	2545115.00	3
12725	15232.00	2452.00	5
12726	169764.00	150789.00	1
12727	20828.00	19171.00	5
12728	644.00	70.00	5
12729	765974.00	476423.00	4
12731	28030.00	19075.00	5
12732	135100.00	3183.00	5
12733	135262.00	97755.00	5
12734	50899.00	17294.00	5
12735	883534.19	862583.31	4
12736	1064917.00	1045061.00	4
12737	119367.00	91409.00	5
12738	10439.00	3767.00	5
12740	49206.00	42604.00	5
12741	3330280.00	2347785.00	3
12742	8906.35	6391.95	5
12743	5140.00	3932.00	5
12744	256348.00	102205.00	1
12745	339.00	36.00	5
12746	1564.00	502.00	5
12747	97850.00	16983.00	5
12748	20670.00	1158.00	5
12750	2492500.00	2041865.00	2
12751	12467.00	8424.00	5
12752	327804.00	278263.00	1
12754	65885.00	42792.00	5
12755	131284.00	69543.00	5
12756	165868.77	124459.13	5
12757	103141.00	55258.00	5
12758	33658.00	30392.00	5
12759	177995.00	143273.00	1
12760	1090.00	326.00	5
12761	1289525.00	463934.00	4
12762	8262.00	3257.00	5
12764	627121.00	573033.00	1
12765	9833.00	9193.00	5
12768	75145.00	15095.00	5
12769	84338.00	66449.00	5
